feature,coefficient,abs_coef
all_opponent_dead,1.9037117674259518,1.9037117674259518
opponent2_post_spike_elims,-1.5310382589282145,1.5310382589282145
self_post_spike_total_ability_usage_4,1.4033104990351508,1.4033104990351508
all_ally_dead,-1.3942969273495187,1.3942969273495187
opponent1_post_spike_elims,-1.2586159485122737,1.2586159485122737
ally1_character_harbor,-1.2304296211438608,1.2304296211438608
post_spike_shield_used,-1.227961137553596,1.227961137553596
opponent0_post_spike_elims,-1.206143730614352,1.206143730614352
opponent4_post_spike_elims,-1.1939574374364277,1.1939574374364277
opponent3_post_spike_elims,-1.1886013829198314,1.1886013829198314
map_Breeze,-1.1608116571784792,1.1608116571784792
self_post_spike_longest_gun_primary_operator,-1.1303479761280295,1.1303479761280295
self_post_spike_longest_gun_primary_judge,-1.1282288779651546,1.1282288779651546
opponent6_character_neon,1.1203830161875712,1.1203830161875712
opponent6_character_phoenix,-1.1160989555404524,1.1160989555404524
opponent5_character_gekko,1.0473714381510728,1.0473714381510728
self_longest_inv_state_melee,-1.0305963021455327,1.0305963021455327
opponent4_post_spike_deaths,1.0187582210182098,1.0187582210182098
ally3_post_spike_wallbangs,1.017596397872843,1.017596397872843
ally1_pre_spike_deaths,-1.0012431923729295,1.0012431923729295
opponent1_pre_spike_elims,-0.9798524764417709,0.9798524764417709
ally2_character_neon,-0.9470249320423445,0.9470249320423445
self_post_spike_longest_gun_primary_odin,0.9430237183943728,0.9430237183943728
ally1_post_spike_ultimate_usage,0.9377415862411812,0.9377415862411812
opponent4_post_spike_wallbangs,-0.93537211971086,0.93537211971086
self_post_spike_longest_gun_secondary_shorty,-0.9312197310360956,0.9312197310360956
opponent7_character_phoenix,-0.9273276886912879,0.9273276886912879
opponent0_post_spike_ultimate_usage,-0.913401097537207,0.913401097537207
ally3_pre_spike_elims,0.9122724047177431,0.9122724047177431
self_pre_spike_longest_inv_state_melee,0.9064300601633019,0.9064300601633019
map_unknown,-0.8973483104334776,0.8973483104334776
ally1_post_spike_first_bloods,-0.874912714065724,0.874912714065724
self_pre_spike_deaths,-0.8709542132685827,0.8709542132685827
self_pre_spike_map_covered,0.8686789132967415,0.8686789132967415
self_post_spike_first_bloods,-0.85050886292592,0.85050886292592
opponent0_post_spike_deaths,0.8333536875894537,0.8333536875894537
self_post_spike_ultimate_usage,-0.8282614625768253,0.8282614625768253
ally1_character_neon,-0.8244473111518126,0.8244473111518126
opponent3_post_spike_deaths,0.8065028396564606,0.8065028396564606
opponent3_pre_spike_deaths,0.7964589514271928,0.7964589514271928
opponent3_pre_spike_elims,-0.7918935412534444,0.7918935412534444
opponent4_pre_spike_elims,-0.7889626884379038,0.7889626884379038
opponent1_pre_spike_deaths,0.7879651322897103,0.7879651322897103
